step,samples_seen,train_latent_mse,eval_latent_mse,eval_latent_relative_l2,eval_physical_relative_l2,elapsed_seconds
251000,160640000,1.2109654562664218e-05,9.537032383377664e-06,0.01417236216366291,0.009777960367500782,178804.907142709
251500,160960000,1.2279931070224848e-05,5.432200850918889e-06,0.01300771813839674,0.009797165170311928,179160.75623726286
252000,161280000,1.1645106496871449e-05,5.523468644241802e-06,0.01260392740368843,0.008463179692626,179516.44382945728
252500,161600000,1.1649070074781775e-05,1.0754794857348315e-05,0.012629414908587933,0.009270478039979935,179873.29457508028
253000,161920000,1.0124486834683921e-05,1.5542105757049285e-05,0.01544653344899416,0.010014437139034271,180229.69101627264
253500,162240000,9.984680218622088e-06,1.1398518836358562e-05,0.013331861235201359,0.008152676746249199,180587.22197465505
254000,162560000,1.0889772056543734e-05,6.349969225993846e-06,0.013300403021275997,0.007023632992058992,180943.48287945706
254500,162880000,9.724304618430324e-06,1.2699334547505714e-05,0.016778888180851936,0.011116674169898033,181299.1092304634
255000,163200000,8.589063327235635e-06,1.1357497896824498e-05,0.013619997538626194,0.008004014380276203,181654.59379554167
255500,163520000,1.0788397048600018e-05,1.238192999153398e-05,0.013128124177455902,0.007570831570774317,182010.79929306544
256000,163840000,9.547896297590341e-06,5.430250439530937e-06,0.012805555015802383,0.00717550702393055,182366.15921037924
256500,164160000,1.1538580110936891e-05,8.90064529812662e-06,0.013199608772993088,0.007904168218374252,182722.6748037925
257000,164480000,9.776856131793465e-06,1.0431224836793263e-05,0.013525309972465038,0.009317027404904366,183078.10828017443
257500,164800000,1.0747678061306942e-05,1.4213414033292793e-05,0.01788107119500637,0.012086177244782448,183434.46788102202
258000,165120000,9.202938599628396e-06,8.452723704976961e-06,0.013375173322856426,0.00975782424211502,183790.11139049567
258500,165440000,9.267590030503925e-06,1.2442769730114378e-05,0.013854306191205978,0.00819578766822815,184146.831925272
259000,165760000,1.1074324902438093e-05,1.0674424629542045e-05,0.01395210437476635,0.008271297439932823,184502.67543655448
259500,166080000,8.96695473784348e-06,7.49013815948274e-06,0.012501987628638744,0.008151886984705925,184858.97548602894
260000,166400000,1.1568160516617354e-05,5.028049145039404e-06,0.010822347365319729,0.005851510912179947,185214.6811347911
260500,166720000,9.485829650657251e-06,5.9246567616355605e-06,0.010234062559902668,0.006061077117919922,185571.39282159973
261000,167040000,1.091116155294003e-05,2.1103976905578747e-05,0.016614897176623344,0.010898694396018982,185926.9862831803
261500,167360000,9.630854947317857e-06,1.2402194442984182e-05,0.012650572694838047,0.0063676293939352036,186284.2138045961
262000,167680000,1.046906709234463e-05,1.2581635019159876e-05,0.015407834202051163,0.008966704830527306,186639.50652598124
262500,168000000,9.490124284639023e-06,9.152480743068736e-06,0.014565538614988327,0.010138735175132751,186995.24351522792
263000,168320000,9.209112249664031e-06,7.698004992562346e-06,0.01328448485583067,0.008247424848377705,187350.43063544296
263500,168640000,1.1062154044338968e-05,1.7087128071580082e-05,0.01594323292374611,0.009326905012130737,187705.8862624932
264000,168960000,9.047638741321862e-06,8.954657459980808e-06,0.012444458901882172,0.007302816491574049,188061.03687965218
264500,169280000,9.034235517901834e-06,9.660679097578395e-06,0.011148691177368164,0.005484452471137047,188417.39073338732
265000,169600000,8.847784556564875e-06,4.6880832087481394e-06,0.010660991072654724,0.00583963468670845,188772.83349954244
265500,169920000,8.642894499644171e-06,1.3072538422420621e-05,0.01578935608267784,0.010064573958516121,189128.92011349555
266000,170240000,9.605285413272213e-06,1.3274844604893588e-05,0.01458054780960083,0.00858957041054964,189483.76606725622
266500,170560000,8.90388764673844e-06,6.209989805938676e-06,0.01193357165902853,0.007189149037003517,189839.89468031377
267000,170880000,7.962120434967801e-06,1.0015596672019456e-05,0.014178397133946419,0.00847947970032692,190195.2410878716
267500,171200000,1.120100114349043e-05,1.0865422154893167e-05,0.012356318533420563,0.006928334943950176,190552.49749815091
268000,171520000,1.0483451660547871e-05,1.2240650903549977e-05,0.014544564299285412,0.008965376764535904,190909.6332611069
268500,171840000,9.058558134711348e-06,5.285437964630546e-06,0.01135808415710926,0.006982734426856041,191266.24505538028
269000,172160000,9.935245543601923e-06,1.1566628018044867e-05,0.01576773263514042,0.010813244618475437,191621.5711704325
269500,172480000,1.056357541528996e-05,7.849228495615534e-06,0.011258542537689209,0.006835576146841049,191977.70581606496
270000,172800000,1.0141458005819004e-05,7.324218586290954e-06,0.010655567049980164,0.0055809165351092815,192333.22386999987
270500,173120000,9.372310159960762e-06,1.1283504136372358e-05,0.013121248222887516,0.007333786226809025,192689.9761928534
271000,173440000,9.019556273415219e-06,1.0165195817535277e-05,0.014162768609821796,0.007906217128038406,193045.03949764185
271500,173760000,9.843216503213625e-06,8.448194421362132e-06,0.011314792558550835,0.006292037665843964,193401.40891181212
272000,174080000,9.791348020371515e-06,1.1888098015333526e-05,0.012207694351673126,0.006876615807414055,193757.31999801565
272500,174400000,1.038695791066857e-05,1.0461410056450404e-05,0.01332558412104845,0.008613664656877518,194113.69463688042
273000,174720000,1.0772981113404967e-05,1.57456161105074e-05,0.015961995348334312,0.009881574660539627,194468.7625551466
273500,175040000,1.0526826372370124e-05,7.669850674574263e-06,0.013357666321098804,0.008187024854123592,194824.60286075994
274000,175360000,8.940411134972237e-06,8.25871029519476e-06,0.013899718411266804,0.00859975628554821,195180.18939516507
274500,175680000,8.609663382230792e-06,9.67630694503896e-06,0.013466699048876762,0.007211524061858654,195537.52386619058
275000,176000000,1.0422879313409794e-05,1.6247016901616007e-05,0.01609119027853012,0.009107664227485657,195894.22196685616
275500,176320000,8.65185575094074e-06,6.862040208943654e-06,0.012602580711245537,0.007858571596443653,196251.32100951485
276000,176640000,7.75459011492785e-06,8.834681466396432e-06,0.013002287596464157,0.007746213581413031,196607.15134271234
276500,176960000,1.2585019248945173e-05,9.036118171934504e-06,0.013938063755631447,0.009317774325609207,196963.8151531471
277000,177280000,9.541477083985228e-06,9.960140232578851e-06,0.015944266691803932,0.011187809519469738,197319.84174286202
277500,177600000,9.807651622395497e-06,8.624676411272958e-06,0.014425652101635933,0.008913629688322544,197676.09305076487
278000,177920000,8.614785656391177e-06,6.726187166350428e-06,0.012555960565805435,0.008128657937049866,198031.56932262238
278500,178240000,1.2558713024191093e-05,7.559333425888326e-06,0.010205283761024475,0.0043954551219940186,198388.1087199282
279000,178560000,8.886361683835275e-06,8.126811735564843e-06,0.011929604224860668,0.0059753903187811375,198743.85210144613
279500,178880000,8.938638529798482e-06,8.454120688838884e-06,0.014215990900993347,0.009142262861132622,199100.60986080207
280000,179200000,9.057655915967189e-06,6.210276751517085e-06,0.01164761371910572,0.007533027790486813,199455.83209478576
280500,179520000,1.0131481758435257e-05,7.358680250035832e-06,0.011909546330571175,0.006218095310032368,199812.66834758315
281000,179840000,9.041252269526012e-06,3.772528998524649e-06,0.009581321850419044,0.004931863397359848,200168.18065831903
281500,180160000,8.258495654445142e-06,5.042035354563268e-06,0.011065566912293434,0.007149812765419483,200525.80002463516
282000,180480000,1.0558672329352703e-05,1.399085158482194e-05,0.014411933720111847,0.009249979630112648,200881.989279069
282500,180800000,9.653403139964212e-06,1.156471080321353e-05,0.014717184007167816,0.008593874052166939,201238.80708363932
283000,181120000,9.089832019526511e-06,8.448529115412384e-06,0.014218984171748161,0.008393604308366776,201594.52969951462
283500,181440000,8.730725312489085e-06,6.671087248832919e-06,0.011608412489295006,0.006321038119494915,201951.40948008187
284000,181760000,8.941235137172043e-06,5.95881647313945e-06,0.011439928784966469,0.007078946568071842,202307.84140647016
284500,182080000,9.233570381184109e-06,9.510142263025045e-06,0.013570410199463367,0.009067509323358536,202664.4087675549
285000,182400000,8.849346158967819e-06,4.423309292178601e-06,0.010286897420883179,0.0054336427710950375,203020.14570876025
285500,182720000,8.919097126636188e-06,1.1531061318237334e-05,0.011988343670964241,0.007805663160979748,203376.66110754106
286000,183040000,1.034153228829382e-05,8.281684131361544e-06,0.013615932315587997,0.008411860093474388,203732.5565556204
286500,183360000,8.246620382124092e-06,5.852062713529449e-06,0.011057613417506218,0.006019332446157932,204088.94974333607
287000,183680000,1.13418527689646e-05,6.135191597422818e-06,0.011119229719042778,0.006452751811593771,204444.43848559912
287500,184000000,9.861179933068343e-06,1.4922619811841287e-05,0.015303874388337135,0.010214364156126976,204800.70069345366
288000,184320000,9.499870429863222e-06,5.875320312043186e-06,0.010889887809753418,0.007232676260173321,205156.56684096158
288500,184640000,8.676404831930995e-06,6.692651368211955e-06,0.01187002845108509,0.007105912547558546,205513.94180403836
289000,184960000,1.084646828530822e-05,8.093416909105144e-06,0.012437406927347183,0.008041232824325562,205870.10161547922
289500,185280000,9.255866643798072e-06,4.9275727178610396e-06,0.010707956738770008,0.0058478061109781265,206226.83131618425
290000,185600000,9.508165931038093e-06,2.0550734916469082e-05,0.019174877554178238,0.012217135168612003,206582.021852253
290500,185920000,8.527745194442105e-06,1.0483836376806721e-05,0.013583430089056492,0.009240597486495972,206938.64761394728
291000,186240000,8.50821834319504e-06,7.752078090561554e-06,0.012240691110491753,0.007768293377012014,207293.63583284244
291500,186560000,1.0014092367782723e-05,7.220467068691505e-06,0.011210393160581589,0.006831923499703407,207650.23744585365
292000,186880000,8.521422387275379e-06,7.425977855746169e-06,0.01084296777844429,0.005247615277767181,208006.47066641971
292500,187200000,1.066292043105932e-05,9.425690222997218e-06,0.01505986787378788,0.008369346149265766,208362.5217039343
293000,187520000,8.986816283140797e-06,6.453540663642343e-06,0.011992499232292175,0.008722777478396893,208717.92078501452
293500,187840000,9.635939022700768e-06,9.360777767142281e-06,0.015009146183729172,0.009630227461457253,209074.4012020817
294000,188160000,8.747251740715e-06,1.0160028978134505e-05,0.015225699171423912,0.01073436252772808,209430.04153373186
294500,188480000,1.032025375025114e-05,2.102440339513123e-05,0.01812826097011566,0.012612871825695038,209786.70560515672
295000,188800000,1.0940272659354378e-05,6.113011750130681e-06,0.012149018235504627,0.006352867931127548,210142.72729360498
295500,189120000,8.810871804598719e-06,6.2523758970201015e-06,0.010504239238798618,0.005182361695915461,210499.40389989968
296000,189440000,9.284616680815816e-06,1.053992127708625e-05,0.014987889677286148,0.009858926758170128,210855.91870876215
296500,189760000,1.0054333870357368e-05,7.998532964847982e-06,0.011986047960817814,0.008096346631646156,211212.218749688
297000,190080000,1.0772441783046816e-05,1.1138270565425046e-05,0.014452381990849972,0.009286275133490562,211568.10349093936
297500,190400000,1.2044155482726637e-05,6.4691389525251e-06,0.011137483641505241,0.006863532122224569,211924.33744887728
298000,190720000,8.931883712648414e-06,5.03765022585867e-06,0.010394243523478508,0.0059908912517130375,212279.64460516255
298500,191040000,1.1378323506505694e-05,1.049353613780113e-05,0.01353695522993803,0.007490051444619894,212635.99805189949
299000,191360000,1.0387127986177802e-05,4.99246607432724e-06,0.010420484468340874,0.005955300759524107,212991.94564546365
299500,191680000,1.033738226396963e-05,7.262204235303216e-06,0.011571070179343224,0.005576694384217262,213348.77409130335
300000,192000000,9.655862413637806e-06,8.592842277721502e-06,0.01162670273333788,0.007488492410629988,213704.09992615134
